date	x	y	T	CO2.flux
01/07/2000	427281	4520110	34.6	219.01
01/07/2000	427249	4520150	25.6	27.51
01/07/2000	427253	4520090	35	576.85
01/07/2000	427313	4520030	26.2	65.88
01/07/2000	427321	4520000	25.3	22.63
01/07/2000	427209	4520110	26	7.91
01/07/2000	427593	4520080	38	964.01
01/07/2000	427561	4520090	94.9	22625
01/07/2000	427537	4520100	57.8	2992.47
01/07/2000	427561	4520150	57.3	2696.9
01/07/2000	427461	4520070	32.2	365.8
01/07/2000	427497	4520040	38.6	974.87
01/07/2000	427549	4520030	85.6	4280.65
01/07/2000	427477	4520000	35.9	329.06
01/07/2000	427437	4520030	25.8	209.24
01/07/2000	427421	4519990	24.5	43.01
01/07/2000	427513	4520160	50.9	2186.48
01/07/2000	427465	4520100	82	12183.83
01/07/2000	427417	4520090	42.9	4801.39
01/07/2000	427429	4520140	38.8	1284.38
01/07/2000	427497	4520120	90.5	15506.27
01/07/2000	427573	4519990	34.7	2483.14
01/07/2000	427689	4520170	92	13307.12
01/07/2000	427657	4520140	39.2	1040.93
01/07/2000	427693	4520120	49.9	3148.13
01/07/2000	427725	4520130	93.1	14645.25
01/07/2000	427637	4520110	95	30987.2
01/07/2000	427609	4520160	44.6	3166.23
01/07/2000	427625	4520070	41.5	2923.15
01/07/2000	427673	4520070	35	3158.99
01/07/2000	427717	4520070	91	24435
01/07/2000	427733	4520020	71.8	9560.42
01/07/2000	427769	4520000	95.1	7212.85
01/07/2000	427777	4520050	67.8	4993.79
01/07/2000	427773	4520080	93.6	7855.4
01/07/2000	427789	4520130	93.5	22806
01/07/2000	427949	4519980	29.9	173.89
01/07/2000	427905	4519980	30.8	453.41
01/07/2000	427853	4520010	31.6	712.96
01/07/2000	427821	4520010	57.3	4432.69
01/07/2000	427845	4520050	31.3	135.99
01/07/2000	427905	4520030	32	103.79
01/07/2000	427845	4520110	30.7	37.01
01/07/2000	427829	4520160	30.1	31.77
01/07/2000	427993	4520090	55.5	1396.96
01/07/2000	427981	4520030	50.1	1630.45
01/07/2000	427889	4520070	28	41.99
01/07/2000	427869	4520160	27.5	22.44
01/07/2000	427933	4520070	29.7	10.81
01/07/2000	427937	4520110	29.1	39.51
01/07/2000	428013	4519990	51.8	1154.78
01/07/2000	428025	4520040	28.8	5.78
01/07/2000	428037	4520080	35.6	9.53
01/07/2000	428049	4520140	36.6	24.74
01/07/2000	428153	4520150	29	30.88
01/07/2000	428013	4520140	29.9	29.29
01/07/2000	428165	4519990	29	3.93
01/07/2000	428101	4519970	29.5	77.18
01/07/2000	428069	4520010	30	13.3
01/07/2000	428073	4520090	29.2	28.02
01/07/2000	428081	4520140	30.1	37.11
01/07/2000	428181	4520050	30.3	13.47
01/07/2000	428253	4520160	32.6	21.99
01/07/2000	428285	4520010	30.1	15.57
01/07/2000	428325	4520020	31.2	6.28
01/07/2000	428369	4520110	30.6	7.98
01/07/2000	428393	4520050	30.1	5.36
01/07/2000	428345	4520100	31	12.22
01/07/2000	428365	4520150	30.5	9.76
01/07/2000	428329	4520160	29.6	24.49
01/07/2000	428281	4520110	30	6.9
01/07/2000	428229	4520110	29.7	8.27
01/07/2000	427317	4519900	28	78.54
01/07/2000	427369	4519870	33	2594.27
01/07/2000	427401	4519860	31	1297.23
01/07/2000	427401	4519910	87.5	5659.33
01/07/2000	427365	4519810	31	346.8
01/07/2000	427293	4519890	26	8.24
01/07/2000	427293	4519780	25.9	12.43
01/07/2000	427429	4519870	36.5	679.11
01/07/2000	427477	4519870	28	96.84
01/07/2000	427477	4519920	35.7	166.16
01/07/2000	427561	4519940	36	126.16
01/07/2000	427549	4519970	37.5	962.2
01/07/2000	427417	4519950	32.3	911.34
01/07/2000	427573	4519770	26.5	48.33
01/07/2000	427573	4519810	26.7	20.82
01/07/2000	427565	4519850	25.9	143.9
01/07/2000	427529	4519840	27	58.28
01/07/2000	427565	4519880	27.9	136.29
01/07/2000	427473	4519830	26.2	19.01
01/07/2000	427441	4519810	26	13.58
01/07/2000	427417	4519800	26.1	15.77
01/07/2000	427609	4519850	27.5	31.31
01/07/2000	427609	4519810	27.3	15.44
01/07/2000	427633	4519790	28	7.76
01/07/2000	427685	4519810	27	6.75
01/07/2000	427665	4519840	27.8	7.58
01/07/2000	427657	4519870	27.2	13.97
01/07/2000	427685	4519920	28.3	21.97
01/07/2000	427653	4519940	28.5	64.87
01/07/2000	427613	4519920	28.1	27.64
01/07/2000	427709	4519910	28	22.93
01/07/2000	427729	4519890	28.9	6.12
01/07/2000	427717	4519850	89.7	16514.44
01/07/2000	427753	4519830	90	2041.68
01/07/2000	427789	4519840	72	3574.75
01/07/2000	427745	4519930	40.5	134.99
01/07/2000	427761	4519940	39.7	1182.84
01/07/2000	427917	4519890	39.4	20.4
01/07/2000	427977	4519920	37.7	621.92
01/07/2000	427893	4519840	32.5	22.88
01/07/2000	427873	4519810	27.4	7.7
01/07/2000	427885	4519870	29.8	3.91
01/07/2000	427913	4519920	31.5	4.51
01/07/2000	427853	4519960	82.5	12295.33
01/07/2000	427893	4519920	44.1	3094.38
01/07/2000	427817	4519930	40.3	721.65
01/07/2000	427857	4519910	52.7	6742.25
01/07/2000	427953	4519870	29	33.1
01/07/2000	427937	4519840	28.9	23.73
01/07/2000	427813	4519890	29	20.4
01/07/2000	428005	4519850	28.8	105.6
01/07/2000	428017	4519960	27.5	602.01
01/07/2000	428093	4519920	58.5	2901.43
01/07/2000	428081	4519900	84	29810.7
01/07/2000	428069	4519930	33.4	242.72
01/07/2000	428141	4519920	65.1	15361.47
01/07/2000	428089	4519860	44.1	1522.57
01/07/2000	428125	4519880	40.7	1806.56
01/07/2000	428105	4519830	37.8	132.85
01/07/2000	428145	4519810	36.9	28.06
01/07/2000	428061	4519780	38.3	202.36
01/07/2000	428197	4519880	80.3	6072.55
01/07/2000	428157	4519930	39.4	1341.57
01/07/2000	428185	4519910	65	2686.22
01/07/2000	428193	4519850	45.2	1746.65
01/07/2000	428177	4519790	29.7	41.81
01/07/2000	428213	4519900	37.5	1867.02
01/07/2000	428277	4519880	31.7	79.24
01/07/2000	428249	4519890	37.7	358.02
01/07/2000	428261	4519870	31	25.88
01/07/2000	428353	4519870	29.6	13.21
01/07/2000	428397	4519850	29.2	8.56
01/07/2000	428269	4519770	30	29.67
01/07/2000	427361	4519750	26	21.9
01/07/2000	427361	4519720	24.9	31.68
01/07/2000	427297	4519760	25	15.11
01/07/2000	427497	4519710	36.1	2323.5
01/07/2000	427461	4519680	26	2341.6
01/07/2000	427529	4519680	26.1	2359.7
01/07/2000	427601	4519680	25.3	2377.8
01/07/2000	427621	4519680	29.5	12.18
01/07/2000	427673	4519790	28.4	31.68
01/07/2000	427729	4519760	29	63.6
01/07/2000	427857	4519760	26.3	5.45
01/07/2000	427873	4519730	27	21.97
01/07/2000	427897	4519700	27.1	15.24
01/07/2000	427901	4519660	28.7	11.11
01/07/2000	427981	4519710	29.5	7.08
01/07/2000	427993	4519650	28.5	11.42
01/07/2000	427945	4519670	28.3	13.38
01/07/2000	427925	4519710	29	25.61
01/07/2000	428111	4519760	29	20.76
01/07/2000	428139	4519720	31.2	7.69
01/07/2000	428107	4519690	29.5	17.23
01/07/2000	428089	4519740	29.2	11.48
01/07/2000	428011	4519760	28.7	19.46
01/07/2000	428037	4519710	28	14.19
01/07/2000	428045	4519680	28.6	9.5
01/07/2000	428323	4519760	28.9	15.26
01/07/2000	428371	4519760	29	12.16
01/07/2000	428377	4519720	29.2	17
01/07/2000	428335	4519640	28.7	15.91
01/07/2000	428227	4519650	29	9.81
01/07/2000	428199	4519650	28.5	7.58
01/07/2000	428199	4519680	28	9.5
01/07/2000	428355	4519690	28.3	21.81
18/02/2003	427292	4520583	7.5	0.78
18/02/2003	427492	4520617	6.9	1.37
18/02/2003	427356	4520664	2.5	1.69
18/02/2003	427834	4520677	3.4	1.71
18/02/2003	427475	4520682	7.7	1.71
18/02/2003	427320	4520592	8	1.81
18/02/2003	427299	4520559	7.3	2
18/02/2003	427412	4520627	3.4	2.11
18/02/2003	428051	4520530	10.2	2.2
18/02/2003	428018	4520696	8.2	2.3
18/02/2003	428133	4520650	6.5	2.69
18/02/2003	427817	4519699	6	2.69
18/02/2003	427954	4520562	7.1	2.73
18/02/2003	428107	4519765	8	2.73
18/02/2003	428375	4520110	6.7	2.78
18/02/2003	428371	4519758	8.2	2.88
18/02/2003	427323	4520717	7.6	3.01
18/02/2003	428268	4520560	10	3.08
18/02/2003	427865	4520513	10.3	3.13
18/02/2003	428241	4520146	8.8	3.13
18/02/2003	427430	4520653	2.3	3.22
18/02/2003	427339	4520567	7.5	3.27
18/02/2003	427712	4520448	4	3.32
18/02/2003	428125	4519753	8.2	3.37
18/02/2003	427889	4520089	3.5	3.48
18/02/2003	428206	4520107	7.4	3.66
18/02/2003	428199	4519701	7.9	3.71
18/02/2003	427963	4520626	3.3	3.86
18/02/2003	428185	4520477	13.7	4
18/02/2003	427381	4520586	3.8	4.06
18/02/2003	428046	4520608	3.7	4.15
18/02/2003	428182	4519649	8.1	4.15
18/02/2003	427516	4520595	7.3	4.2
18/02/2003	427873	4519756	9.5	4.22
18/02/2003	428330	4520092	6.9	4.25
18/02/2003	428263	4519763	7.9	4.25
18/02/2003	427311	4520795	4.9	4.27
18/02/2003	427805	4520220	3.8	4.43
18/02/2003	427805	4520661	5.5	4.44
18/02/2003	428220	4520670	7.2	4.79
18/02/2003	427891	4519869	5.6	4.91
18/02/2003	427425	4520574	2.7	5.06
18/02/2003	427416	4520738	7.5	5.13
18/02/2003	427923	4520666	4.7	5.18
18/02/2003	428021	4519812	6	5.28
18/02/2003	428094	4520592	6.1	5.42
18/02/2003	427818	4520561	2.6	5.42
18/02/2003	427377	4520611	4.3	5.43
18/02/2003	428034	4520009	10.9	5.54
18/02/2003	428135	4520180	6.8	5.76
18/02/2003	427283	4520740	4.8	5.91
18/02/2003	428336	4520227	11.3	6.1
18/02/2003	428314	4519761	8.4	6.1
18/02/2003	428001	4520302	5.2	6.12
18/02/2003	428218	4520483	10.6	6.2
18/02/2003	428315	4520015	6.9	6.2
18/02/2003	427569	4520526	7.5	6.25
18/02/2003	427262	4520826	3.3	6.28
18/02/2003	427313	4520658	5.7	6.38
18/02/2003	428308	4520382	6	6.4
18/02/2003	428053	4520141	10.2	6.44
18/02/2003	428249	4519694	8.5	6.54
18/02/2003	427887	4520196	3.1	6.81
18/02/2003	427874	4519720	5.3	6.86
18/02/2003	427861	4519751	6.2	6.86
18/02/2003	427323	4520758	5.8	6.86
18/02/2003	428223	4519655	7.7	6.93
18/02/2003	428359	4520151	7.9	6.98
18/02/2003	427813	4520346	3.9	7.02
18/02/2003	428294	4520202	5.8	7.03
18/02/2003	427537	4519824	6	7.07
18/02/2003	427901	4520560	10.7	7.37
18/02/2003	428302	4520275	5.3	7.47
18/02/2003	428324	4520491	8.3	7.52
18/02/2003	428052	4520653	6	7.57
18/02/2003	427921	4520606	2.2	7.67
18/02/2003	427299	4519954	9.1	7.81
18/02/2003	427390	4520659	3.7	8.02
18/02/2003	427561	4520709	6.9	8.06
18/02/2003	427776	4520370	4.8	8.07
18/02/2003	427903	4520298	4.8	8.33
18/02/2003	427534	4520549	7.3	8.35
18/02/2003	428324	4519847	8.1	8.55
18/02/2003	427301	4520687	5.6	8.76
18/02/2003	427677	4519675	5.7	8.97
18/02/2003	427683	4519773	4.9	9.13
18/02/2003	428117	4520486	14.3	9.23
18/02/2003	427823	4520141	5.3	9.23
18/02/2003	428200	4520565	4.3	9.33
18/02/2003	427293	4519754	6.8	9.5
18/02/2003	428156	4520572	4.4	9.91
18/02/2003	427343	4520625	4.1	10.02
18/02/2003	428158	4520153	6.5	10.16
18/02/2003	428346	4519864	8.1	10.4
18/02/2003	427531	4520678	7.1	10.5
18/02/2003	427847	4520580	2.2	10.55
18/02/2003	428319	4520316	7.7	10.6
18/02/2003	427427	4519766	11.5	10.6
18/02/2003	428029	4519711	8.3	10.69
18/02/2003	427404	4519900	4.7	10.81
18/02/2003	428268	4520101	7.5	10.84
18/02/2003	427222	4520260	6.1	11.28
18/02/2003	427985	4519644	7.2	11.39
18/02/2003	428364	4520001	7.5	11.62
18/02/2003	427884	4520322	4.4	11.82
18/02/2003	427784	4520391	5.8	11.82
18/02/2003	428174	4520047	8.5	11.87
18/02/2003	427969	4520233	5.9	12.03
18/02/2003	428135	4519728	8.5	12.06
18/02/2003	427367	4520669	7.1	12.06
18/02/2003	427831	4520608	4.8	12.26
18/02/2003	427405	4519809	8.4	12.29
18/02/2003	428359	4519688	9.1	12.35
18/02/2003	428360	4520384	7	12.45
18/02/2003	427763	4520601	5.4	12.55
18/02/2003	428047	4520076	13.2	12.61
18/02/2003	427594	4519699	8	13.08
18/02/2003	427598	4520669	7.2	13.62
18/02/2003	427726	4520555	8.6	14.21
18/02/2003	427877	4520628	6.5	14.36
18/02/2003	428277	4520004	7.5	14.41
18/02/2003	427230	4520187	7.9	14.55
18/02/2003	428229	4520331	6.2	14.6
18/02/2003	427312	4519901	7.3	14.67
18/02/2003	427729	4520356	5.2	14.72
18/02/2003	427795	4519684	6.8	14.77
18/02/2003	427783	4520297	5.3	14.88
18/02/2003	427327	4520514	7.2	14.89
18/02/2003	427420	4520106	8.5	15.03
18/02/2003	427752	4520703	4.6	15.24
18/02/2003	428301	4520139	7.7	15.24
18/02/2003	427449	4519688	7	15.3
18/02/2003	428163	4520463	8.1	15.38
18/02/2003	428251	4520045	7.9	15.43
18/02/2003	428085	4519734	7.9	15.43
18/02/2003	428322	4520437	6.5	15.58
18/02/2003	427586	4519886	5.2	15.61
18/02/2003	428395	4519737	9.5	15.87
18/02/2003	428316	4520169	7.6	16.02
18/02/2003	427319	4520265	6.9	16.88
18/02/2003	428039	4519670	10.9	17.04
18/02/2003	427952	4519679	5	17.14
18/02/2003	428047	4520188	7.8	17.29
18/02/2003	427695	4520414	6.2	17.67
18/02/2003	427906	4520034	5	17.73
18/02/2003	428179	4520422	9.8	17.78
18/02/2003	427826	4520288	5.9	17.78
18/02/2003	427633	4520465	2.8	17.94
18/02/2003	427938	4520587	6	18.02
18/02/2003	427633	4519946	5.2	18.15
18/02/2003	427885	4520059	4.8	18.62
18/02/2003	428001	4520624	3.3	19
18/02/2003	428336	4519665	8.1	19.73
18/02/2003	427776	4520619	6.5	19.92
18/02/2003	427335	4519963	9.2	20.05
18/02/2003	427912	4520214	4.5	20.2
18/02/2003	428104	4519688	7.8	20.56
18/02/2003	427297	4519732	16.8	20.57
18/02/2003	428063	4520702	7.1	21.1
18/02/2003	427849	4520187	3.4	21.1
18/02/2003	428151	4520539	6.8	21.34
18/02/2003	427849	4520221	5.2	21.63
18/02/2003	427685	4520730	4	21.63
18/02/2003	427948	4519721	6.8	22.31
18/02/2003	427998	4520276	7.6	23.21
18/02/2003	427987	4520581	6.1	23.39
18/02/2003	428127	4520463	6	23.73
18/02/2003	427680	4519688	5.8	23.84
18/02/2003	427859	4520375	6.3	24.27
18/02/2003	427301	4520043	7.7	24.42
18/02/2003	428022	4519779	8.8	26.13
18/02/2003	427449	4519781	5.5	26.9
18/02/2003	427879	4519829	7.4	26.9
18/02/2003	427863	4520551	13.6	26.96
18/02/2003	427705	4520585	7.5	27.05
18/02/2003	427747	4520422	4.9	27.06
18/02/2003	427875	4520248	3.3	29.33
18/02/2003	427759	4519859	7	30.07
18/02/2003	427951	4519858	10.6	30.07
18/02/2003	428255	4520438	12.6	30.13
18/02/2003	427352	4520198	8.7	31.81
18/02/2003	427376	4520000	11.8	32.28
18/02/2003	427992	4520548	7	32.62
18/02/2003	427912	4520065	7.2	32.87
18/02/2003	427959	4520485	14.1	33.11
18/02/2003	428169	4519793	8.5	33.11
18/02/2003	427833	4520708	7.6	33.65
18/02/2003	427296	4520109	8.6	34.34
18/02/2003	427562	4519757	6.1	34.82
18/02/2003	427754	4520018	7.7	35.4
18/02/2003	428284	4520388	9	35.79
18/02/2003	427912	4520116	9.3	37.24
18/02/2003	428085	4520186	7.8	37.99
18/02/2003	427306	4520282	6.6	42.63
18/02/2003	428258	4520646	7.6	44.58
18/02/2003	427479	4519747	7.4	45.21
18/02/2003	427729	4520588	8	46.24
18/02/2003	427571	4519922	14.2	46.24
18/02/2003	427421	4519865	5.5	46.74
18/02/2003	428187	4520186	6.5	47.42
18/02/2003	427758	4519655	5.4	48.01
18/02/2003	427580	4520523	3.8	49.06
18/02/2003	427849	4519909	11.8	51.17
18/02/2003	428097	4520496	9.3	52.84
18/02/2003	427354	4520099	7.1	52.86
18/02/2003	427698	4520682	6.6	53.18
18/02/2003	427878	4519624	8.8	53.49
18/02/2003	427806	4519660	7.1	54.07
18/02/2003	427982	4520743	6.8	58.45
18/02/2003	427831	4519643	7.7	59.51
18/02/2003	428054	4519780	9.6	59.87
18/02/2003	427976	4520508	12.3	60.26
18/02/2003	427999	4519872	5.9	60.4
18/02/2003	427359	4519936	5.8	60.72
18/02/2003	427764	4519929	7.9	61.04
18/02/2003	427457	4519847	6.2	61.14
18/02/2003	427438	4520148	30.3	62.09
18/02/2003	427247	4520251	7.1	63.36
18/02/2003	427621	4519716	5.6	65.36
18/02/2003	428083	4520122	13.7	65.41
18/02/2003	427522	4519849	4	65.94
18/02/2003	427494	4520301	5.9	69.32
18/02/2003	427952	4519972	11.9	76.02
18/02/2003	428015	4520389	10.1	77.35
18/02/2003	427726	4519906	6.1	78.6
18/02/2003	427688	4519934	6.1	78.6
18/02/2003	427390	4520058	12.4	78.65
18/02/2003	427477	4520058	52.5	80.18
18/02/2003	427406	4520223	8.3	81.24
18/02/2003	427699	4520655	7.7	82.14
18/02/2003	427826	4520628	5.9	82.28
18/02/2003	428099	4520561	7.2	83.55
18/02/2003	427705	4520516	10.1	83.9
18/02/2003	428091	4520244	25.2	88.09
18/02/2003	428085	4520293	10.1	88.83
18/02/2003	427608	4519820	6	89.79
18/02/2003	427770	4520683	6.9	91.07
18/02/2003	427721	4519860	7.6	91.95
18/02/2003	428280	4520595	4.6	93.56
18/02/2003	428276	4520474	8.4	94.15
18/02/2003	428124	4520226	10.4	94.78
18/02/2003	428239	4520241	6.8	96.64
18/02/2003	427762	4520648	6.6	96.93
18/02/2003	427888	4519923	12.5	97.59
18/02/2003	427735	4520611	3.9	97.91
18/02/2003	427528	4520099	14.2	101.52
18/02/2003	427544	4520272	14.3	103.14
18/02/2003	428215	4520435	14.3	104.84
18/02/2003	428281	4520331	14	105.72
18/02/2003	428177	4520346	14.5	108.65
18/02/2003	427577	4520152	47.9	110.31
18/02/2003	428190	4520376	15	111.19
18/02/2003	428161	4519981	9.7	113
18/02/2003	428055	4520499	14.2	115.88
18/02/2003	427293	4520164	10.4	116.48
18/02/2003	427735	4519754	66.9	120.22
18/02/2003	427618	4519992	15.1	121.79
18/02/2003	427931	4520503	13.4	123.16
18/02/2003	427647	4520197	12.8	125.29
18/02/2003	427260	4520319	8.7	135.26
18/02/2003	427223	4520141	9.1	136.37
18/02/2003	428143	4520348	13.9	137.27
18/02/2003	428213	4520270	7.5	137.32
18/02/2003	427454	4520288	10.7	139.27
18/02/2003	428052	4520266	9.9	141.08
18/02/2003	428076	4519809	17.6	142.25
18/02/2003	428004	4519903	11.2	142.27
18/02/2003	428010	4520450	9.8	142.49
18/02/2003	428054	4520361	8	144.2
18/02/2003	427435	4519982	12.3	144.3
18/02/2003	427455	4520194	10.7	146.5
18/02/2003	427957	4520460	5	162.86
18/02/2003	428074	4520058	14.5	165.54
18/02/2003	427600	4520241	19.1	168.52
18/02/2003	427363	4519820	14.3	169.34
18/02/2003	427544	4519953	33.8	170.48
18/02/2003	428081	4520443	10.2	171.5
18/02/2003	428053	4520329	10	176.43
18/02/2003	427991	4520088	12.8	176.93
18/02/2003	427700	4520623	10.4	185.66
18/02/2003	427436	4520015	11.5	203.63
18/02/2003	427301	4520329	8.6	222.83
18/02/2003	427294	4520383	8.9	223.67
18/02/2003	427423	4520366	8.8	227.37
18/02/2003	427731	4519771	6.7	235.75
18/02/2003	428105	4519967	7.5	243.14
18/02/2003	427542	4520339	20.5	249.89
18/02/2003	427904	4519988	20	255.32
18/02/2003	427475	4520101	51.8	261.97
18/02/2003	427569	4520481	51.6	263.77
18/02/2003	428040	4520407	7.6	283.72
18/02/2003	427454	4520440	8.4	286.98
18/02/2003	427557	4520396	16.6	291.88
18/02/2003	427691	4520182	13.3	294.94
18/02/2003	427952	4520186	6.1	304.38
18/02/2003	427650	4520237	11	308.92
18/02/2003	427734	4520084	23.3	309.66
18/02/2003	428252	4520283	11	331.04
18/02/2003	427606	4520157	16.3	343.34
18/02/2003	427387	4520418	17	346.06
18/02/2003	427482	4520335	8.3	347.7
18/02/2003	428114	4520360	21.7	361.12
18/02/2003	428178	4519913	17.6	367.76
18/02/2003	427950	4519928	22.6	383.3
18/02/2003	427614	4520129	43.2	407.36
18/02/2003	427529	4519737	11.1	409.21
18/02/2003	427391	4520464	14.2	410.95
18/02/2003	428020	4519953	45.5	416.22
18/02/2003	428161	4520310	20.8	426.65
18/02/2003	427736	4520204	58.6	439.43
18/02/2003	428006	4520136	16.3	447.87
18/02/2003	427268	4520103	25.7	449.46
18/02/2003	427310	4520126	9	457.9
18/02/2003	428014	4520223	8.7	463.72
18/02/2003	428142	4520273	9.2	467.53
18/02/2003	427514	4520248	11.9	475.46
18/02/2003	427536	4520099	53.2	484.91
18/02/2003	427370	4519849	16.8	499.04
18/02/2003	427346	4520323	10.5	514.97
18/02/2003	428255	4519886	18.2	613.98
18/02/2003	427783	4519897	16.2	637.26
18/02/2003	427268	4520336	10.6	643.06
18/02/2003	428097	4519917	62.5	645.91
18/02/2003	428127	4520357	19.2	672.24
18/02/2003	427751	4520532	8.6	680.05
18/02/2003	427336	4520424	25.7	682.62
18/02/2003	427326	4520363	15.5	692.38
18/02/2003	427684	4520112	44.9	793.93
18/02/2003	427642	4520151	20.3	794.62
18/02/2003	428000	4520023	36.3	803.43
18/02/2003	428160	4520361	35.7	803.55
18/02/2003	427778	4520002	39.2	840.09
18/02/2003	428084	4519833	22.6	858.73
18/02/2003	427449	4519957	15.2	888.89
18/02/2003	427809	4520019	91.4	906.82
18/02/2003	427496	4520401	17.2	908.72
18/02/2003	427557	4520296	26.1	914.74
18/02/2003	427593	4520266	10.6	946.39
18/02/2003	427617	4520306	95.4	950.61
18/02/2003	427487	4519904	35.9	1040.73
18/02/2003	427911	4520481	35.2	1053.08
18/02/2003	427658	4519865	6.6	1111.51
18/02/2003	428044	4520436	56.3	1144.3
18/02/2003	428205	4519861	34.9	1183.03
18/02/2003	427995	4520429	18.2	1251.74
18/02/2003	427616	4520364	34	1261.85
18/02/2003	427380	4520171	8.9	1278.73
18/02/2003	427877	4519972	22.1	1304.58
18/02/2003	428134	4519921	28.5	1333.87
18/02/2003	427504	4520206	46.3	1394.26
18/02/2003	427681	4520058	28.1	1403.76
18/02/2003	427841	4519986	27.6	1440.16
18/02/2003	427796	4520104	60.8	1522.45
18/02/2003	428151	4520322	79	1582.43
18/02/2003	428273	4519878	19.7	1589.12
18/02/2003	428141	4520409	11.5	1600.11
18/02/2003	427562	4519698	12	1622.15
18/02/2003	427497	4520437	20.5	1664.88
18/02/2003	428155	4520332	63.1	1695.97
18/02/2003	427827	4520039	12.8	1718.8
18/02/2003	428152	4519917	34.2	1721.61
18/02/2003	428200	4520331	26.5	1808.77
18/02/2003	427592	4520191	17.6	1893.31
18/02/2003	428204	4519901	50.5	2059.73
18/02/2003	427777	4520074	27.9	2090.07
18/02/2003	427500	4519950	41.1	2176.06
18/02/2003	427693	4520299	51	2194
18/02/2003	427654	4520324	56.6	2363.86
18/02/2003	427739	4520180	82.3	2832.84
18/02/2003	428237	4519869	4.2	2907.81
18/02/2003	427479	4519933	66.5	3194.41
18/02/2003	427815	4519960	27.1	3209.49
18/02/2003	427482	4520162	25.2	3417.34
18/02/2003	427993	4520469	13.2	3518.17
18/02/2003	427534	4519992	54.6	3546.89
18/02/2003	428081	4520386	90.3	3692.9
18/02/2003	427537	4520475	66.7	4082.03
18/02/2003	428111	4519910	92	4175.86
18/02/2003	428143	4520301	17.4	4193.19
18/02/2003	427544	4520154	70.2	4354.55
18/02/2003	427575	4520436	33.7	4695.02
18/02/2003	427731	4519963	20	4932.41
18/02/2003	428136	4520332	40.8	5129.27
18/02/2003	427737	4520262	54.1	5623.47
18/02/2003	427529	4520441	89.9	6019.64
18/02/2003	428135	4520314	82	6350.88
18/02/2003	428096	4519876	87.7	6410.55
18/02/2003	427665	4519749	74.6	7570.06
18/02/2003	427608	4520028	84	8203.09
18/02/2003	427770	4520143	31.5	9331.48
18/02/2003	427925	4519883	35.3	9590.5
18/02/2003	427568	4519975	43.5	10153.37
18/02/2003	428143	4519894	56.3	10279.54
18/02/2003	428081	4520019	11.4	12534.11
18/02/2003	428168	4520338	87.1	13744.29
18/02/2003	428119	4520289	55.6	14201.91
18/02/2003	428189	4519881	72.4	19327.56
18/02/2003	427729	4519822	60	51977.53
01/07/2003	427555	4519754.2	32.3	82.79
01/07/2003	427587	4519772.6	27.6	25.71
01/07/2003	427601	4519812.7	32.8	116.59
01/07/2003	427633	4519846.9	30.6	125.61
01/07/2003	427678	4519879.7	27.9	80.48
01/07/2003	427720	4519909.3	27.3	138.66
01/07/2003	427688	4519861.2	31	53.67
01/07/2003	427695	4519804.1	30.4	62.75
01/07/2003	427721	4519767.6	35.3	106.95
01/07/2003	427738	4519747.6	82	5785.79
01/07/2003	427790	4519790.6	30.4	20.45
01/07/2003	427791	4519830.7	34.9	91.63
